emoji,emoji_name,emoji_status,source,load_datetime
🚵🏾‍♂,:man_mountain_biking_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚵🏼‍♂️,:man_mountain_biking_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚵🏼‍♂,:man_mountain_biking_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚵🏽‍♂️,:man_mountain_biking_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚵🏽‍♂,:man_mountain_biking_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍💼,:man_office_worker:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍💼,:man_office_worker_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏻‍💼,:man_office_worker_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏾‍💼,:man_office_worker_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏼‍💼,:man_office_worker_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏽‍💼,:man_office_worker_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍✈️,:man_pilot:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍✈,:man_pilot:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍✈️,:man_pilot_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍✈,:man_pilot_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏻‍✈️,:man_pilot_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏻‍✈,:man_pilot_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏾‍✈️,:man_pilot_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏾‍✈,:man_pilot_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏼‍✈️,:man_pilot_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏼‍✈,:man_pilot_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏽‍✈️,:man_pilot_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏽‍✈,:man_pilot_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾‍♂️,:man_playing_handball:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾‍♂,:man_playing_handball:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏿‍♂️,:man_playing_handball_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏿‍♂,:man_playing_handball_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏻‍♂️,:man_playing_handball_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏻‍♂,:man_playing_handball_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏾‍♂️,:man_playing_handball_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏾‍♂,:man_playing_handball_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏼‍♂️,:man_playing_handball_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏼‍♂,:man_playing_handball_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏽‍♂️,:man_playing_handball_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤾🏽‍♂,:man_playing_handball_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽‍♂️,:man_playing_water_polo:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽‍♂,:man_playing_water_polo:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏿‍♂️,:man_playing_water_polo_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏿‍♂,:man_playing_water_polo_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏻‍♂️,:man_playing_water_polo_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏻‍♂,:man_playing_water_polo_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏾‍♂️,:man_playing_water_polo_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏾‍♂,:man_playing_water_polo_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏼‍♂️,:man_playing_water_polo_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏼‍♂,:man_playing_water_polo_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏽‍♂️,:man_playing_water_polo_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤽🏽‍♂,:man_playing_water_polo_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👮‍♂️,:man_police_officer:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👮‍♂,:man_police_officer:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏿‍♂️,:man_police_officer_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏿‍♂,:man_police_officer_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏻‍♂️,:man_police_officer_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏻‍♂,:man_police_officer_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏾‍♂️,:man_police_officer_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏾‍♂,:man_police_officer_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏼‍♂️,:man_police_officer_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏼‍♂,:man_police_officer_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏽‍♂️,:man_police_officer_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👮🏽‍♂,:man_police_officer_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎‍♂️,:man_pouting:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎‍♂,:man_pouting:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏿‍♂️,:man_pouting_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏿‍♂,:man_pouting_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏻‍♂️,:man_pouting_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏻‍♂,:man_pouting_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏾‍♂️,:man_pouting_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏾‍♂,:man_pouting_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏼‍♂️,:man_pouting_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏼‍♂,:man_pouting_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏽‍♂️,:man_pouting_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙎🏽‍♂,:man_pouting_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋‍♂️,:man_raising_hand:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋‍♂,:man_raising_hand:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏿‍♂️,:man_raising_hand_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏿‍♂,:man_raising_hand_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏻‍♂️,:man_raising_hand_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏻‍♂,:man_raising_hand_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏾‍♂️,:man_raising_hand_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏾‍♂,:man_raising_hand_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏼‍♂️,:man_raising_hand_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏼‍♂,:man_raising_hand_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏽‍♂️,:man_raising_hand_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙋🏽‍♂,:man_raising_hand_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍🦰,:man_red_hair:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣‍♂️,:man_rowing_boat:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣‍♂,:man_rowing_boat:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏿‍♂️,:man_rowing_boat_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏿‍♂,:man_rowing_boat_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏻‍♂️,:man_rowing_boat_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏻‍♂,:man_rowing_boat_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏾‍♂️,:man_rowing_boat_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏾‍♂,:man_rowing_boat_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏼‍♂️,:man_rowing_boat_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏼‍♂,:man_rowing_boat_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏽‍♂️,:man_rowing_boat_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚣🏽‍♂,:man_rowing_boat_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃‍♂️,:man_running:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃‍♂,:man_running:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏿‍♂️,:man_running_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏿‍♂,:man_running_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏻‍♂️,:man_running_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏻‍♂,:man_running_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏾‍♂️,:man_running_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏾‍♂,:man_running_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏼‍♂️,:man_running_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏼‍♂,:man_running_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏽‍♂️,:man_running_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏃🏽‍♂,:man_running_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍🔬,:man_scientist:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍🔬,:man_scientist_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏻‍🔬,:man_scientist_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏾‍🔬,:man_scientist_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏼‍🔬,:man_scientist_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏽‍🔬,:man_scientist_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷‍♂️,:man_shrugging:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷‍♂,:man_shrugging:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏿‍♂️,:man_shrugging_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏿‍♂,:man_shrugging_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏻‍♂️,:man_shrugging_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏻‍♂,:man_shrugging_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏾‍♂️,:man_shrugging_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏾‍♂,:man_shrugging_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏼‍♂️,:man_shrugging_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏼‍♂,:man_shrugging_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏽‍♂️,:man_shrugging_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤷🏽‍♂,:man_shrugging_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍🎤,:man_singer:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍🎤,:man_singer_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏻‍🎤,:man_singer_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏾‍🎤,:man_singer_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏼‍🎤,:man_singer_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏽‍🎤,:man_singer_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍‍♂️,:man_standing:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍‍♂,:man_standing:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏿‍♂️,:man_standing_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏿‍♂,:man_standing_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏻‍♂️,:man_standing_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏻‍♂,:man_standing_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏾‍♂️,:man_standing_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏾‍♂,:man_standing_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏼‍♂️,:man_standing_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏼‍♂,:man_standing_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏽‍♂️,:man_standing_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏽‍♂,:man_standing_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍🎓,:man_student:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍🎓,:man_student_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏻‍🎓,:man_student_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏾‍🎓,:man_student_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏼‍🎓,:man_student_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏽‍🎓,:man_student_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸‍♂️,:man_superhero:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸‍♂,:man_superhero:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏿‍♂️,:man_superhero_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏿‍♂,:man_superhero_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏻‍♂️,:man_superhero_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏻‍♂,:man_superhero_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏾‍♂️,:man_superhero_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏾‍♂,:man_superhero_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏼‍♂️,:man_superhero_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏼‍♂,:man_superhero_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏽‍♂️,:man_superhero_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏽‍♂,:man_superhero_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹‍♂️,:man_supervillain:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹‍♂,:man_supervillain:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏿‍♂️,:man_supervillain_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏿‍♂,:man_supervillain_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏻‍♂️,:man_supervillain_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏻‍♂,:man_supervillain_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏾‍♂️,:man_supervillain_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏾‍♂,:man_supervillain_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏼‍♂️,:man_supervillain_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏼‍♂,:man_supervillain_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏽‍♂️,:man_supervillain_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏽‍♂,:man_supervillain_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄‍♂️,:man_surfing:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄‍♂,:man_surfing:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏿‍♂️,:man_surfing_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏿‍♂,:man_surfing_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏻‍♂️,:man_surfing_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏻‍♂,:man_surfing_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏾‍♂️,:man_surfing_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏾‍♂,:man_surfing_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏼‍♂️,:man_surfing_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏼‍♂,:man_surfing_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏽‍♂️,:man_surfing_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏽‍♂,:man_surfing_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊‍♂️,:man_swimming:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊‍♂,:man_swimming:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏿‍♂️,:man_swimming_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏿‍♂,:man_swimming_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏻‍♂️,:man_swimming_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏻‍♂,:man_swimming_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏾‍♂️,:man_swimming_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏾‍♂,:man_swimming_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏼‍♂️,:man_swimming_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏼‍♂,:man_swimming_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏽‍♂️,:man_swimming_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏽‍♂,:man_swimming_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍🏫,:man_teacher:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨🏿‍🏫,:man_teacher_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
